"","recoded_id","dob","herd_life","cull_date","amp_305_lactation","av_rltl_1_res","residual_rltl_t","diff_rltl_res","amp_305_lactation.1","average_resid","rltl_change","abs_rltl_change","SamplesPerAnimal"
"178",1973,"27/02/2010","1593","09/07/2014","NULL",-0.029836956,-0.239513379,"-0.209676423","NULL",-0.016488557,0.024446583,0.151592935,4
"179",1973,"27/02/2010","1593","09/07/2014","NULL",-0.029836956,0.09083045,"0.330343829","NULL",-0.016488557,0.024446583,0.151592935,4
"180",1980,"04/11/2008","2264","16/01/2015","10147.16667",-0.142664236,0.023016131,"0.002400522","10147.16667",-0.0594812472,-0.0067919204,0.1079499176,5
"181",1980,"04/11/2008","2264","16/01/2015","10147.16667",-0.142664236,-0.055579557,"0.087084679","10147.16667",-0.0594812472,-0.0067919204,0.1079499176,5
"182",1980,"04/11/2008","2264","16/01/2015","10147.16667",-0.142664236,-0.142664236,"-0.199639968","10147.16667",-0.0594812472,-0.0067919204,0.1079499176,5
"183",1980,"04/11/2008","2264","16/01/2015","10147.16667",-0.142664236,0.020615609,"0.163409792","10147.16667",-0.0594812472,-0.0067919204,0.1079499176,5
"184",1980,"04/11/2008","2264","16/01/2015","10147.16667",-0.142664236,-0.142794183,"-0.087214627","10147.16667",-0.0594812472,-0.0067919204,0.1079499176,5
"185",2010,"10/08/2010","1834","18/08/2015","1063.3",-0.219562131,-0.207967694,"0.011594437","1063.3",-0.138071269333333,0.0642180046666667,0.091034094,3
"186",2010,"10/08/2010","1834","18/08/2015","1063.3",-0.219562131,-0.219562131,"-0.040224134","1063.3",-0.138071269333333,0.0642180046666667,0.091034094,3
"187",2010,"10/08/2010","1834","18/08/2015","1063.3",-0.219562131,0.013316017,"0.221283711","1063.3",-0.138071269333333,0.0642180046666667,0.091034094,3
"188",2035,"04/06/2012","641","07/03/2014","NULL",-0.061023081,-0.061023081,"0.00231542","NULL",-0.0889049805,-0.0267241895,0.0290396095,2
"189",2035,"04/06/2012","641","07/03/2014","NULL",-0.061023081,-0.11678688,"-0.055763799","NULL",-0.0889049805,-0.0267241895,0.0290396095,2
"190",2041,"20/11/2010","1033","18/09/2013","6066.9",-0.163197417,-0.163197417,"-0.080653883","6066.9",-0.114972437,0.0078980385,0.0885519215,2
"191",2041,"20/11/2010","1033","18/09/2013","6066.9",-0.163197417,-0.066747457,"0.09644996","6066.9",-0.114972437,0.0078980385,0.0885519215,2
"192",2042,"29/03/2010","2045","03/11/2015","6274.15",-0.248131549,-0.138353239,"0.10977831","6274.15",-0.14416805625,-0.02390382,0.1574333875,4
"193",2042,"29/03/2010","2045","03/11/2015","6274.15",-0.248131549,0.018927587,"0.157280825","6274.15",-0.14416805625,-0.02390382,0.1574333875,4
"194",2042,"29/03/2010","2045","03/11/2015","6274.15",-0.248131549,-0.248131549,"-0.134631804","6274.15",-0.14416805625,-0.02390382,0.1574333875,4
"195",2042,"29/03/2010","2045","03/11/2015","6274.15",-0.248131549,-0.209115024,"-0.228042611","6274.15",-0.14416805625,-0.02390382,0.1574333875,4
"196",2093,"19/03/2009","NULL","NULL","6785.25",0.009825862,0.123221828,"0.24617515","6785.25",-0.0507903166666667,-0.0356029973333333,0.129132569,6
"197",2093,"19/03/2009","NULL","NULL","6785.25",0.009825862,-0.103118374,"-0.112944236","6785.25",-0.0507903166666667,-0.0356029973333333,0.129132569,6
"198",2093,"19/03/2009","NULL","NULL","6785.25",0.009825862,-0.143013085,"-0.266234913","6785.25",-0.0507903166666667,-0.0356029973333333,0.129132569,6
"199",2093,"19/03/2009","NULL","NULL","6785.25",0.009825862,-0.068704809,"0.034413565","6785.25",-0.0507903166666667,-0.0356029973333333,0.129132569,6
"200",2093,"19/03/2009","NULL","NULL","6785.25",0.009825862,0.009825862,"-0.060779038","6785.25",-0.0507903166666667,-0.0356029973333333,0.129132569,6
"201",2093,"19/03/2009","NULL","NULL","6785.25",0.009825862,-0.122953322,"-0.054248512","6785.25",-0.0507903166666667,-0.0356029973333333,0.129132569,6
"202",2187,"22/02/2012","904","14/08/2014","NULL",-0.198140406,-0.19556473,"0.002575676","NULL",-0.196852568,-0.008571907,0.011147583,2
"203",2187,"22/02/2012","904","14/08/2014","NULL",-0.198140406,-0.198140406,"-0.01971949","NULL",-0.196852568,-0.008571907,0.011147583,2
"204",2210,"17/12/2010","1693","06/08/2015","8816.95",0.133276779,0.133276779,"-0.119488918","8816.95",0.062452532,-0.0613458073333333,0.116929628666667,3
"205",2210,"17/12/2010","1693","06/08/2015","8816.95",0.133276779,0.068728275,"0.083375732","8816.95",0.062452532,-0.0613458073333333,0.116929628666667,3
"206",2210,"17/12/2010","1693","06/08/2015","8816.95",0.133276779,-0.014647458,"-0.147924236","8816.95",0.062452532,-0.0613458073333333,0.116929628666667,3
"207",2269,"29/10/2008","2823","22/07/2016","4956.77",0.210695749,0.084021268,"-0.220768829","4956.77",0.130481667714286,-0.00653570085714285,0.163058015428571,7
"208",2269,"29/10/2008","2823","22/07/2016","4956.77",0.210695749,0.304790097,"0.275358523","4956.77",0.130481667714286,-0.00653570085714285,0.163058015428571,7
"209",2269,"29/10/2008","2823","22/07/2016","4956.77",0.210695749,0.115828911,"-0.094866838","4956.77",0.130481667714286,-0.00653570085714285,0.163058015428571,7
"210",2269,"29/10/2008","2823","22/07/2016","4956.77",0.210695749,0.029431574,"-0.150642965","4956.77",0.130481667714286,-0.00653570085714285,0.163058015428571,7
"211",2269,"29/10/2008","2823","22/07/2016","4956.77",0.210695749,0.210695749,"0.080924575","4956.77",0.130481667714286,-0.00653570085714285,0.163058015428571,7
"212",2269,"29/10/2008","2823","22/07/2016","4956.77",0.210695749,0.180074539,"0.191545003","4956.77",0.130481667714286,-0.00653570085714285,0.163058015428571,7
"213",2269,"29/10/2008","2823","22/07/2016","4956.77",0.210695749,-0.011470464,"-0.127299375","4956.77",0.130481667714286,-0.00653570085714285,0.163058015428571,7
"214",2281,"08/01/2011","1671","06/08/2015","6675.4",-0.054892187,0.25383997,"0.416701755","6675.4",0.0120286656666667,0.0973470126666667,0.180454157333333,3
"215",2281,"08/01/2011","1671","06/08/2015","6675.4",-0.054892187,-0.054892187,"-0.016691118","6675.4",0.0120286656666667,0.0973470126666667,0.180454157333333,3
"216",2281,"08/01/2011","1671","06/08/2015","6675.4",-0.054892187,-0.162861786,"-0.107969599","6675.4",0.0120286656666667,0.0973470126666667,0.180454157333333,3
"217",2298,"15/10/2008","2486","06/08/2015","7114",0.07381441,0.07381441,"-0.101986549","7114",0.0678606976666667,-0.0501825895,0.192950814166667,6
"218",2298,"15/10/2008","2486","06/08/2015","7114",0.07381441,0.269938411,"0.123861937","7114",0.0678606976666667,-0.0501825895,0.192950814166667,6
"219",2298,"15/10/2008","2486","06/08/2015","7114",0.07381441,0.137405071,"0.06359066","7114",0.0678606976666667,-0.0501825895,0.192950814166667,6
"220",2298,"15/10/2008","2486","06/08/2015","7114",0.07381441,-0.094775603,"-0.232180674","7114",0.0678606976666667,-0.0501825895,0.192950814166667,6
"221",2298,"15/10/2008","2486","06/08/2015","7114",0.07381441,0.146076474,"0.240852077","7114",0.0678606976666667,-0.0501825895,0.192950814166667,6
"222",2298,"15/10/2008","2486","06/08/2015","7114",0.07381441,-0.125294577,"-0.395232988","7114",0.0678606976666667,-0.0501825895,0.192950814166667,6
"223",2349,"14/03/2011","NULL","NULL","7915.675",-0.13333689,-0.099200387,"0.034136503","7915.675",-0.175786499333333,-0.112320571333333,0.13507824,3
"224",2349,"14/03/2011","NULL","NULL","7915.675",-0.13333689,-0.13333689,"-0.175476383","7915.675",-0.175786499333333,-0.112320571333333,0.13507824,3
"225",2349,"14/03/2011","NULL","NULL","7915.675",-0.13333689,-0.294822221,"-0.195621834","7915.675",-0.175786499333333,-0.112320571333333,0.13507824,3
"226",2371,"27/08/2011","1165","04/11/2014","8076.4",NA,-0.139854793,"-0.295767608","8076.4",-0.1824573895,-0.190486401,0.190486401,2
"227",2371,"27/08/2011","1165","04/11/2014","8076.4",NA,-0.225059986,"-0.085205194","8076.4",-0.1824573895,-0.190486401,0.190486401,2
"228",2380,"24/06/2009","658","13/04/2011","NULL",-0.014506304,-0.014506304,"-0.085158194","NULL",0.107418668,0.079345875,0.164504069,2
"229",2380,"24/06/2009","658","13/04/2011","NULL",-0.014506304,0.22934364,"0.243849944","NULL",0.107418668,0.079345875,0.164504069,2
"230",2409,"12/11/2008","1633","03/05/2013","7508.166667",-0.005535383,-0.005535383,"-0.079407901","7508.166667",-0.127276186,-0.04839852125,0.12162509525,4
"231",2409,"12/11/2008","1633","03/05/2013","7508.166667",-0.005535383,-0.118697323,"0.146453148","7508.166667",-0.127276186,-0.04839852125,0.12162509525,4
"232",2409,"12/11/2008","1633","03/05/2013","7508.166667",-0.005535383,-0.265150471,"-0.259615088","7508.166667",-0.127276186,-0.04839852125,0.12162509525,4
"233",2409,"12/11/2008","1633","03/05/2013","7508.166667",-0.005535383,-0.119721567,"-0.001024244","7508.166667",-0.127276186,-0.04839852125,0.12162509525,4
"234",2421,"31/12/2008","1373","04/10/2012","7731.95",-0.017843189,0.096010739,"0.113853928","7731.95",0.0868335115,0.0715132085,0.1697671285,4
"235",2421,"31/12/2008","1373","04/10/2012","7731.95",-0.017843189,-0.017843189,"-0.050726976","7731.95",0.0868335115,0.0715132085,0.1697671285,4
"236",2421,"31/12/2008","1373","04/10/2012","7731.95",-0.017843189,0.318936621,"0.368706746","7731.95",0.0868335115,0.0715132085,0.1697671285,4
"237",2421,"31/12/2008","1373","04/10/2012","7731.95",-0.017843189,-0.049770125,"-0.145780864","7731.95",0.0868335115,0.0715132085,0.1697671285,4
"238",2425,"14/09/2008","1142","31/10/2011","8354",NA,-0.167343922,"-0.307643251","8354",-0.013522297,-0.0409233465,0.2667199045,2
"239",2425,"14/09/2008","1142","31/10/2011","8354",NA,0.140299328,"0.225796558","8354",-0.013522297,-0.0409233465,0.2667199045,2
"240",2431,"09/12/2009","1627","24/05/2014","8182.65",0.030687492,-0.017360683,"0.032238679","8182.65",-0.03965378975,-0.03856275875,0.09105372025,4
"241",2431,"09/12/2009","1627","24/05/2014","8182.65",0.030687492,-0.122342606,"-0.153030098","8182.65",-0.03965378975,-0.03856275875,0.09105372025,4
"242",2431,"09/12/2009","1627","24/05/2014","8182.65",0.030687492,-0.049599362,"0.072743244","8182.65",-0.03965378975,-0.03856275875,0.09105372025,4
"243",2431,"09/12/2009","1627","24/05/2014","8182.65",0.030687492,0.030687492,"-0.10620286","8182.65",-0.03965378975,-0.03856275875,0.09105372025,4
"244",2445,"13/08/2010","1609","08/01/2015","8420.6",0.235716238,0.235716238,"0.05661521","8420.6",0.0356560465,-0.0820293225,0.2003706035,4
"245",2445,"13/08/2010","1609","08/01/2015","8420.6",0.235716238,-0.149016262,"-0.267012043","8420.6",0.0356560465,-0.0820293225,0.2003706035,4
"246",2445,"13/08/2010","1609","08/01/2015","8420.6",0.235716238,0.117995781,"0.180067352","8420.6",0.0356560465,-0.0820293225,0.2003706035,4
"247",2445,"13/08/2010","1609","08/01/2015","8420.6",0.235716238,-0.062071571,"-0.297787809","8420.6",0.0356560465,-0.0820293225,0.2003706035,4
"248",2500,"12/04/2012","1588","17/08/2016","5194.833333",-0.103671427,-0.072985268,"0.027146373","5194.833333",-0.0922627786666667,-0.0918946383333333,0.112352077666667,3
"249",2500,"12/04/2012","1588","17/08/2016","5194.833333",-0.103671427,-0.100131641,"0.003539786","5194.833333",-0.0922627786666667,-0.0918946383333333,0.112352077666667,3
"250",2500,"12/04/2012","1588","17/08/2016","5194.833333",-0.103671427,-0.103671427,"-0.306370074","5194.833333",-0.0922627786666667,-0.0918946383333333,0.112352077666667,3
"251",2530,"10/01/2010","2140","20/11/2015","NULL",0.104228291,0.267968191,"-0.040386297","NULL",0.183581497,0.04907036975,0.09449015475,4
"252",2530,"10/01/2010","2140","20/11/2015","NULL",0.104228291,0.308354489,"0.254579471","NULL",0.183581497,0.04907036975,0.09449015475,4
"253",2530,"10/01/2010","2140","20/11/2015","NULL",0.104228291,0.104228291,"0.032541578","NULL",0.183581497,0.04907036975,0.09449015475,4
"254",2530,"10/01/2010","2140","20/11/2015","NULL",0.104228291,0.053775017,"-0.050453273","NULL",0.183581497,0.04907036975,0.09449015475,4
"255",2548,"06/06/2009","2155","01/05/2015","7017.716667",0.304953515,0.095553965,"0.026747565","7017.716667",0.118499019,0.0061321168,0.144312302,5
"256",2548,"06/06/2009","2155","01/05/2015","7017.716667",0.304953515,0.304953515,"0.171935936","7017.716667",0.118499019,0.0061321168,0.144312302,5
"257",2548,"06/06/2009","2155","01/05/2015","7017.716667",0.304953515,-0.040496948,"-0.345450463","7017.716667",0.118499019,0.0061321168,0.144312302,5
"258",2548,"06/06/2009","2155","01/05/2015","7017.716667",0.304953515,0.0688064,"0.109303348","7017.716667",0.118499019,0.0061321168,0.144312302,5
"259",2548,"06/06/2009","2155","01/05/2015","7017.716667",0.304953515,0.163678163,"0.068124198","7017.716667",0.118499019,0.0061321168,0.144312302,5
"260",2559,"25/11/2010","2086","11/08/2016","9860.275",-0.030461253,0.013482423,"0.043943676","9860.275",-0.0732394113333333,-0.147949343333333,0.177245127333333,3
"261",2559,"25/11/2010","2086","11/08/2016","9860.275",-0.030461253,-0.202739404,"-0.216221827","9860.275",-0.0732394113333333,-0.147949343333333,0.177245127333333,3
"262",2559,"25/11/2010","2086","11/08/2016","9860.275",-0.030461253,-0.030461253,"-0.271569879","9860.275",-0.0732394113333333,-0.147949343333333,0.177245127333333,3
"263",2661,"09/07/2011","NULL","NULL","8754.75",-0.021624217,-0.021624217,"-0.156419473","8754.75",0.102757736666667,0.0807595263333333,0.202073969,3
"264",2661,"09/07/2011","NULL","NULL","8754.75",-0.021624217,0.377073835,"0.424250243","8754.75",0.102757736666667,0.0807595263333333,0.202073969,3
"265",2661,"09/07/2011","NULL","NULL","8754.75",-0.021624217,-0.047176408,"-0.025552191","8754.75",0.102757736666667,0.0807595263333333,0.202073969,3
"266",2680,"01/11/2011","1186","30/01/2015","4805",-0.007937534,-0.007937534,"0.057957622","4805",0.016351703,0.053268048,0.053268048,2
"267",2680,"01/11/2011","1186","30/01/2015","4805",-0.007937534,0.04064094,"0.048578474","4805",0.016351703,0.053268048,0.053268048,2
"268",2741,"20/06/2011","NULL","NULL","8954.466667",-0.100412402,0.050556864,"0.150969266","8954.466667",0.0662935086666667,0.0258140766666667,0.206951567333333,3
"269",2741,"20/06/2011","NULL","NULL","8954.466667",-0.100412402,0.248736064,"0.1981792","8954.466667",0.0662935086666667,0.0258140766666667,0.206951567333333,3
"270",2741,"20/06/2011","NULL","NULL","8954.466667",-0.100412402,-0.100412402,"-0.271706236","8954.466667",0.0662935086666667,0.0258140766666667,0.206951567333333,3
"271",2866,"08/09/2012","705","14/08/2014","NULL",NA,-0.025146185,"-0.082157959","NULL",-0.025146185,-0.082157959,0.082157959,NA
"272",2874,"03/03/2010","1128","04/04/2013","NULL",-0.049260841,-0.049260841,"0.00633273","NULL",-0.0477288975,0.0046983085,0.0046983085,2
"273",2874,"03/03/2010","1128","04/04/2013","NULL",-0.049260841,-0.046196954,"0.003063887","NULL",-0.0477288975,0.0046983085,0.0046983085,2
"274",2880,"24/10/2010","1914","20/01/2016","4860.05",-0.003220597,-0.003220597,"0.140275119","4860.05",-0.141966944666667,-0.00598427,0.166023138666667,3
"275",2880,"24/10/2010","1914","20/01/2016","4860.05",-0.003220597,-0.26123171,"-0.258011113","4860.05",-0.141966944666667,-0.00598427,0.166023138666667,3
"276",2880,"24/10/2010","1914","20/01/2016","4860.05",-0.003220597,-0.161448527,"0.099783184","4860.05",-0.141966944666667,-0.00598427,0.166023138666667,3
"277",2929,"11/10/2010","906","04/04/2013","NULL",-0.025097669,-0.025097669,"-0.315747721","NULL",0.0013239285,-0.1314522635,0.1842954575,2
"278",2929,"11/10/2010","906","04/04/2013","NULL",-0.025097669,0.027745526,"0.052843194","NULL",0.0013239285,-0.1314522635,0.1842954575,2
"279",2947,"01/06/2011","1142","17/07/2014","5932",0.005406831,-0.201095415,"-0.206502246","5932",-0.152850538666667,-0.0386370076666667,0.140209567666667,3
"280",2947,"01/06/2011","1142","17/07/2014","5932",0.005406831,-0.262863032,"-0.061767617","5932",-0.152850538666667,-0.0386370076666667,0.140209567666667,3
"281",2947,"01/06/2011","1142","17/07/2014","5932",0.005406831,0.005406831,"0.15235884","5932",-0.152850538666667,-0.0386370076666667,0.140209567666667,3
"282",3006,"29/10/2010","1479","16/11/2014","7057.6",0.096684615,-0.227511914,"-0.324196529","7057.6",-0.123460169,-0.04083423225,0.16454100275,4
"283",3006,"29/10/2010","1479","16/11/2014","7057.6",0.096684615,-0.057799918,"0.247413541","7057.6",-0.123460169,-0.04083423225,0.16454100275,4
"284",3006,"29/10/2010","1479","16/11/2014","7057.6",0.096684615,0.096684615,"-0.008852395","7057.6",-0.123460169,-0.04083423225,0.16454100275,4
"285",3006,"29/10/2010","1479","16/11/2014","7057.6",0.096684615,-0.305213459,"-0.077701546","7057.6",-0.123460169,-0.04083423225,0.16454100275,4
"286",3007,"21/03/2009","1069","23/02/2012","7352.5",0.093088024,-0.261848634,"-0.535432562","7352.5",0.034941106,-0.0867892773333333,0.270165764,3
"287",3007,"21/03/2009","1069","23/02/2012","7352.5",0.093088024,0.273583928,"0.180495904","7352.5",0.034941106,-0.0867892773333333,0.270165764,3
"288",3007,"21/03/2009","1069","23/02/2012","7352.5",0.093088024,0.093088024,"0.094568826","7352.5",0.034941106,-0.0867892773333333,0.270165764,3
"289",3034,"17/09/2010","948","22/04/2013","4901",-0.142594823,-0.121656801,"-0.06772522","4901",-0.106061068333333,-0.0827850186666667,0.141893846,3
"290",3034,"17/09/2010","948","22/04/2013","4901",-0.142594823,-0.142594823,"-0.269293077","4901",-0.106061068333333,-0.0827850186666667,0.141893846,3
"291",3034,"17/09/2010","948","22/04/2013","4901",-0.142594823,-0.053931581,"0.088663241","4901",-0.106061068333333,-0.0827850186666667,0.141893846,3
"292",3037,"04/07/2010","NULL","NULL","6395.725",0.05769135,-0.077500348,"-0.206921065","6395.725",0.0365372396666667,-0.0234858906666667,0.114461486,3
"293",3037,"04/07/2010","NULL","NULL","6395.725",0.05769135,0.05769135,"0.064734026","6395.725",0.0365372396666667,-0.0234858906666667,0.114461486,3
"294",3037,"04/07/2010","NULL","NULL","6395.725",0.05769135,0.129420717,"0.071729367","6395.725",0.0365372396666667,-0.0234858906666667,0.114461486,3
"295",3062,"25/04/2010","1999","15/10/2015","2884.65",-0.281545277,-0.051075038,"-0.055443166","2884.65",-0.1302285795,-0.067262096,0.2102187985,4
"296",3062,"25/04/2010","1999","15/10/2015","2884.65",-0.281545277,-0.281545277,"-0.35793153","2884.65",-0.1302285795,-0.067262096,0.2102187985,4
"297",3062,"25/04/2010","1999","15/10/2015","2884.65",-0.281545277,-0.192662131,"-0.141587093","2884.65",-0.1302285795,-0.067262096,0.2102187985,4
"298",3062,"25/04/2010","1999","15/10/2015","2884.65",-0.281545277,0.004368128,"0.285913405","2884.65",-0.1302285795,-0.067262096,0.2102187985,4
"299",3131,"06/07/2010","2325","16/11/2016","11647.05",-0.270837544,-0.070840656,"0.143429839","11647.05",-0.17410836975,0.000945167000000004,0.1359461325,4
"300",3131,"06/07/2010","2325","16/11/2016","11647.05",-0.270837544,-0.140484784,"0.13035276","11647.05",-0.17410836975,0.000945167000000004,0.1359461325,4
"301",3131,"06/07/2010","2325","16/11/2016","11647.05",-0.270837544,-0.214270495,"-0.073785711","11647.05",-0.17410836975,0.000945167000000004,0.1359461325,4
"302",3131,"06/07/2010","2325","16/11/2016","11647.05",-0.270837544,-0.270837544,"-0.19621622","11647.05",-0.17410836975,0.000945167000000004,0.1359461325,4
"303",3230,"10/05/2009","760","09/06/2011","NULL",-0.131755321,-0.333533863,"-0.201778542","NULL",-0.232644592,-0.2322470005,0.2322470005,2
"304",3230,"10/05/2009","760","09/06/2011","NULL",-0.131755321,-0.131755321,"-0.262715459","NULL",-0.232644592,-0.2322470005,0.2322470005,2
"305",3254,"20/11/2010","NULL","NULL","6600.8",-0.212591545,-0.212591545,"-0.366800856","6600.8",-0.0626323603333333,-0.0858393926666667,0.312902643333333,3
"306",3254,"20/11/2010","NULL","NULL","6600.8",-0.212591545,-0.103308867,"-0.231312198","6600.8",-0.0626323603333333,-0.0858393926666667,0.312902643333333,3
"307",3254,"20/11/2010","NULL","NULL","6600.8",-0.212591545,0.128003331,"0.340594876","6600.8",-0.0626323603333333,-0.0858393926666667,0.312902643333333,3
"308",3278,"10/08/2011","NULL","NULL","6838.35",0.167290812,0.00948703,"0.025092515","6838.35",0.053724119,0.018260678,0.140191542666667,3
"309",3278,"10/08/2011","NULL","NULL","6838.35",0.167290812,-0.015605485,"-0.182896297","6838.35",0.053724119,0.018260678,0.140191542666667,3
"310",3278,"10/08/2011","NULL","NULL","6838.35",0.167290812,0.167290812,"0.212585816","6838.35",0.053724119,0.018260678,0.140191542666667,3
"311",3386,"25/10/2009","1638","20/04/2014","7071.833333",0.032572111,0.04065257,"0.008080459","7071.833333",0.106032926666667,0.0251773046666667,0.116357354666667,3
"312",3386,"25/10/2009","1638","20/04/2014","7071.833333",0.032572111,0.032572111,"-0.136770075","7071.833333",0.106032926666667,0.0251773046666667,0.116357354666667,3
"313",3386,"25/10/2009","1638","20/04/2014","7071.833333",0.032572111,0.244874099,"0.20422153","7071.833333",0.106032926666667,0.0251773046666667,0.116357354666667,3
"314",3524,"12/02/2010","535","01/08/2011","NULL",-0.089073638,-0.089073638,"-0.224932412","NULL",-0.089073638,-0.224932412,0.224932412,NA
"315",3533,"13/08/2012","731","14/08/2014","NULL",-0.405257902,-0.2480654,"0.157192502","NULL",-0.321100654,-0.0543816466666667,0.159176648,3
"316",3533,"13/08/2012","731","14/08/2014","NULL",-0.405257902,-0.405257902,"-0.258424182","NULL",-0.321100654,-0.0543816466666667,0.159176648,3
"317",3533,"13/08/2012","731","14/08/2014","NULL",-0.405257902,-0.30997866,"-0.06191326","NULL",-0.321100654,-0.0543816466666667,0.159176648,3
"318",3609,"12/04/2011","1975","07/09/2016","10655.93333",-0.134624499,0.06299763,"-0.078037217","10655.93333",0.0231359923333333,0.069742459,0.121767270333333,3
"319",3609,"12/04/2011","1975","07/09/2016","10655.93333",-0.134624499,0.141034846,"0.275659345","10655.93333",0.0231359923333333,0.069742459,0.121767270333333,3
"320",3609,"12/04/2011","1975","07/09/2016","10655.93333",-0.134624499,-0.134624499,"0.011605249","10655.93333",0.0231359923333333,0.069742459,0.121767270333333,3
"321",3610,"30/05/2010","1468","06/06/2014","592.7",0.062859742,-0.23210442,"0.057658187","592.7",-0.15569872925,-0.0453542235,0.130956951,4
"322",3610,"30/05/2010","1468","06/06/2014","592.7",0.062859742,-0.163787632,"0.068316788","592.7",-0.15569872925,-0.0453542235,0.130956951,4
"323",3610,"30/05/2010","1468","06/06/2014","592.7",0.062859742,-0.289762607,"-0.352622349","592.7",-0.15569872925,-0.0453542235,0.130956951,4
"324",3610,"30/05/2010","1468","06/06/2014","592.7",0.062859742,0.062859742,"0.04523048","592.7",-0.15569872925,-0.0453542235,0.130956951,4
"325",3661,"25/08/2009","2177","11/08/2015","8173.3",0.317252014,0.054762316,"-0.007075123","8173.3",0.0951311753333333,-0.0322991595,0.1003410575,6
"326",3661,"25/08/2009","2177","11/08/2015","8173.3",0.317252014,0.317252014,"0.049737679","8173.3",0.0951311753333333,-0.0322991595,0.1003410575,6
"327",3661,"25/08/2009","2177","11/08/2015","8173.3",0.317252014,-0.073593514,"-0.21040293","8173.3",0.0951311753333333,-0.0322991595,0.1003410575,6
"328",3661,"25/08/2009","2177","11/08/2015","8173.3",0.317252014,0.073719379,"0.018957062","8173.3",0.0951311753333333,-0.0322991595,0.1003410575,6
"329",3661,"25/08/2009","2177","11/08/2015","8173.3",0.317252014,0.136809417,"-0.180442598","8173.3",0.0951311753333333,-0.0322991595,0.1003410575,6
"330",3661,"25/08/2009","2177","11/08/2015","8173.3",0.317252014,0.06183744,"0.135430953","8173.3",0.0951311753333333,-0.0322991595,0.1003410575,6
"331",3735,"03/07/2011","1565","15/10/2015","6986.8",0.146632837,-0.129912076,"-0.276544913","6986.8",0.0152964453333333,-0.0826739696666667,0.188727737,3
"332",3735,"03/07/2011","1565","15/10/2015","6986.8",0.146632837,0.029168575,"0.159080651","6986.8",0.0152964453333333,-0.0826739696666667,0.188727737,3
"333",3735,"03/07/2011","1565","15/10/2015","6986.8",0.146632837,0.146632837,"-0.130557647","6986.8",0.0152964453333333,-0.0826739696666667,0.188727737,3
"334",3795,"26/10/2010","2018","05/05/2016","6126.1",-0.041478396,-0.041478396,"-0.216952775","6126.1",-0.019161248,-0.0280784786666667,0.160400634666667,3
"335",3795,"26/10/2010","2018","05/05/2016","6126.1",-0.041478396,0.091238943,"0.198483234","6126.1",-0.019161248,-0.0280784786666667,0.160400634666667,3
"336",3795,"26/10/2010","2018","05/05/2016","6126.1",-0.041478396,-0.107244291,"-0.065765895","6126.1",-0.019161248,-0.0280784786666667,0.160400634666667,3
"337",3926,"18/09/2008","2766","15/04/2016","9446.75",0.075074996,0.075074996,"-0.120221632","9446.75",-0.0269909248,-0.027869903,0.1268750002,5
"338",3926,"18/09/2008","2766","15/04/2016","9446.75",0.075074996,-0.19156563,"-0.266640626","9446.75",-0.0269909248,-0.027869903,0.1268750002,5
"339",3926,"18/09/2008","2766","15/04/2016","9446.75",0.075074996,-0.017078789,"0.040253524","9446.75",-0.0269909248,-0.027869903,0.1268750002,5
"340",3926,"18/09/2008","2766","15/04/2016","9446.75",0.075074996,-0.057332313,"0.134233317","9446.75",-0.0269909248,-0.027869903,0.1268750002,5
"341",3926,"18/09/2008","2766","15/04/2016","9446.75",0.075074996,0.055947112,"0.073025902","9446.75",-0.0269909248,-0.027869903,0.1268750002,5
"342",3927,"13/12/2009","1615","16/05/2014","10545",0.228350647,-0.068385755,"-0.296736402","10545",0.09893502925,-0.0825044005,0.22276619,4
"343",3927,"13/12/2009","1615","16/05/2014","10545",0.228350647,0.228350647,"-0.313804779","10545",0.09893502925,-0.0825044005,0.22276619,4
"344",3927,"13/12/2009","1615","16/05/2014","10545",0.228350647,0.212137824,"0.188500424","10545",0.09893502925,-0.0825044005,0.22276619,4
"345",3927,"13/12/2009","1615","16/05/2014","10545",0.228350647,0.023637401,"0.092023155","10545",0.09893502925,-0.0825044005,0.22276619,4
"346",3965,"03/09/2010","NULL","NULL","9208.833333",0.174820589,0.365835972,"0.191015383","9208.833333",0.20536529075,0.00929883200000001,0.1581418775,4
"347",3965,"03/09/2010","NULL","NULL","9208.833333",0.174820589,0.174820589,"-0.000319401","9208.833333",0.20536529075,0.00929883200000001,0.1581418775,4
"348",3965,"03/09/2010","NULL","NULL","9208.833333",0.174820589,0.212335319,"0.143866036","9208.833333",0.20536529075,0.00929883200000001,0.1581418775,4
"349",3965,"03/09/2010","NULL","NULL","9208.833333",0.174820589,0.068469283,"-0.29736669","9208.833333",0.20536529075,0.00929883200000001,0.1581418775,4
"350",3987,"13/01/2012","944","14/08/2014","NULL",-0.138115057,-0.138115057,"-0.206821132","NULL",-0.2302819465,-0.1955774555,0.1955774555,2
"351",3987,"13/01/2012","944","14/08/2014","NULL",-0.138115057,-0.322448836,"-0.184333779","NULL",-0.2302819465,-0.1955774555,0.1955774555,2
"352",4022,"27/06/2011","840","14/10/2013","954.8",-0.022071167,0.066699232,"0.088770399","954.8",0.101316069333333,0.0575214156666667,0.130072790333333,3
"353",4022,"27/06/2011","840","14/10/2013","954.8",-0.022071167,-0.022071167,"-0.108827062","954.8",0.101316069333333,0.0575214156666667,0.130072790333333,3
